Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	0.172912	0.171486	94.088000	94.360000	
0.001000	0.167434	0.175322	94.264000	94.340000	
0.001000	0.172628	0.174058	94.152000	94.530000	
0.001000	0.168404	0.171858	94.152000	94.380000	
0.001000	0.164236	0.172662	94.444000	94.410000	
0.001000	0.169026	0.172927	94.216000	94.390000	
0.001000	0.170770	0.170930	94.080000	94.510000	
0.001000	0.167448	0.174719	94.274000	94.520000	
0.001000	0.168494	0.171975	94.250000	94.540000	
0.001000	0.166607	0.165933	94.254000	94.550000	
0.001000	0.163996	0.171514	94.446000	94.600000	
0.001000	0.163266	0.174888	94.552000	94.290000	
0.001000	0.161367	0.169842	94.502000	94.540000	
0.001000	0.163477	0.169966	94.414000	94.580000	
0.001000	0.162026	0.168287	94.502000	94.770000	
0.001000	0.163233	0.172506	94.418000	94.590000	
0.001000	0.168958	0.171759	94.258000	94.660000	
0.001000	0.166070	0.173942	94.316000	94.480000	
0.001000	0.160143	0.171869	94.598000	94.720000	
0.001000	0.162551	0.167789	94.544000	94.480000	
0.001000	0.164400	0.172949	94.304000	94.520000	
0.001000	0.161357	0.170734	94.512000	94.620000	
0.001000	0.158819	0.169170	94.586000	94.590000	
0.001000	0.162562	0.170268	94.490000	94.540000	
0.001000	0.161030	0.173094	94.530000	94.540000	
0.001000	0.158438	0.176483	94.600000	94.630000	
0.001000	0.165593	0.174349	94.302000	94.530000	
0.001000	0.158424	0.167802	94.528000	94.740000	
0.001000	0.156207	0.171504	94.780000	94.840000	
0.001000	0.161206	0.169288	94.500000	94.650000	
0.001000	0.157273	0.169782	94.722000	94.650000	
0.001000	0.163467	0.175345	94.330000	94.560000	
0.001000	0.160972	0.172429	94.592000	94.620000	
0.001000	0.158239	0.171462	94.664000	94.520000	
0.001000	0.158949	0.171796	94.546000	94.450000	
0.001000	0.157538	0.174895	94.740000	94.540000	
0.001000	0.160130	0.173593	94.648000	94.830000	
0.001000	0.158817	0.166474	94.552000	94.650000	
0.001000	0.160192	0.174246	94.538000	94.460000	
0.001000	0.158954	0.172494	94.630000	94.660000	
0.001000	0.158186	0.173105	94.616000	94.600000	
0.001000	0.155691	0.174052	94.714000	94.520000	
0.001000	0.156143	0.176329	94.624000	94.690000	
0.001000	0.161867	0.172463	94.468000	94.510000	
0.001000	0.155678	0.174691	94.686000	94.610000	
0.001000	0.154106	0.169928	94.884000	94.680000	
0.001000	0.156127	0.170999	94.712000	94.680000	
0.001000	0.157090	0.167343	94.650000	94.840000	
0.001000	0.154057	0.170634	94.778000	94.510000	
0.001000	0.154042	0.174973	94.814000	94.560000	
0.001000	0.154765	0.175119	94.746000	94.590000	
0.001000	0.154391	0.170175	94.808000	94.770000	
0.001000	0.156278	0.174251	94.796000	94.710000	
0.001000	0.153382	0.178283	94.696000	94.370000	
0.001000	0.154275	0.172432	94.800000	94.530000	
0.001000	0.152459	0.181364	94.878000	94.490000	
0.001000	0.153791	0.174983	94.736000	94.730000	
0.001000	0.155650	0.176169	94.664000	94.640000	
0.001000	0.151494	0.177731	94.870000	94.450000	
0.001000	0.155234	0.173446	94.694000	94.650000	
0.001000	0.153469	0.172983	94.768000	94.590000	
0.001000	0.154237	0.176760	94.762000	94.560000	
0.001000	0.154663	0.175200	94.750000	94.430000	
0.001000	0.151373	0.172516	94.960000	94.640000	
0.000100	0.150917	0.164813	94.870000	94.900000	
0.000100	0.143180	0.164061	95.106000	94.960000	
0.000100	0.147537	0.162536	94.964000	94.960000	
