Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.100000	0.452439	0.702130	84.428000	77.330000	
0.100000	0.450889	0.633921	84.500000	78.850000	
0.100000	0.459267	0.527478	84.284000	82.070000	
0.100000	0.443911	0.734712	84.674000	76.570000	
0.100000	0.446369	0.643955	84.672000	78.780000	
0.100000	0.442810	0.635936	84.780000	78.580000	
0.100000	0.440637	0.736136	84.842000	76.520000	
0.100000	0.441673	0.634134	84.652000	78.830000	
0.100000	0.439464	0.552374	84.922000	81.220000	
0.100000	0.435114	0.636353	85.126000	78.470000	
0.100000	0.442357	0.669679	84.730000	78.210000	
0.100000	0.439039	0.616116	85.010000	79.960000	
0.100000	0.435194	0.612635	85.028000	79.490000	
0.100000	0.434063	0.593169	85.044000	79.920000	
0.100000	0.430335	0.617400	85.100000	78.430000	
0.100000	0.444837	0.972230	84.750000	70.170000	
0.100000	0.433806	0.948414	85.070000	70.060000	
0.100000	0.427945	0.622647	85.320000	79.880000	
0.100000	0.433646	0.531082	85.032000	82.120000	
0.100000	0.434959	0.590009	85.022000	79.930000	
0.100000	0.426215	0.613246	85.346000	79.810000	
0.100000	0.420840	0.655491	85.528000	79.040000	
0.100000	0.432884	0.858838	85.128000	74.140000	
0.100000	0.428942	0.877606	85.364000	73.800000	
0.100000	0.423130	0.567938	85.368000	80.440000	
0.100000	0.424046	1.394175	85.376000	62.200000	
0.100000	0.420343	0.761012	85.484000	74.930000	
0.100000	0.420526	0.802622	85.506000	75.470000	
0.100000	0.431463	0.773784	85.074000	75.730000	
0.100000	0.423534	0.712720	85.366000	77.830000	
0.100000	0.425632	0.660463	85.334000	78.480000	
0.100000	0.417362	0.860081	85.656000	73.590000	
0.100000	0.423826	0.660157	85.452000	79.190000	
0.100000	0.419298	0.573007	85.608000	79.860000	
0.100000	0.417740	0.818821	85.590000	72.870000	
0.100000	0.419648	0.695300	85.454000	77.470000	
0.100000	0.415860	0.694776	85.736000	76.820000	
0.100000	0.416075	0.888891	85.772000	73.320000	
0.100000	0.414310	0.616745	85.662000	79.800000	
0.100000	0.414684	0.552327	85.790000	81.710000	
0.100000	0.417312	1.202157	85.548000	66.260000	
0.100000	0.418875	0.758974	85.482000	75.140000	
0.100000	0.415485	0.583192	85.650000	80.300000	
0.100000	0.413021	0.508954	85.676000	82.480000	
0.100000	0.414750	0.817162	85.862000	74.220000	
0.100000	0.417147	0.577191	85.520000	80.890000	
0.100000	0.412875	0.965570	85.690000	69.810000	
0.100000	0.411823	0.784143	85.832000	73.780000	
0.100000	0.413043	0.608927	85.810000	79.750000	
0.100000	0.417374	0.811888	85.554000	73.470000	
0.100000	0.410969	0.912131	85.924000	72.660000	
0.100000	0.408774	0.620352	86.072000	79.240000	
0.100000	0.406760	0.574943	86.088000	81.320000	
0.100000	0.408588	1.124837	85.908000	69.300000	
0.100000	0.410431	0.927923	85.718000	69.480000	
0.100000	0.408798	0.594911	85.888000	80.180000	
0.100000	0.408547	0.610703	86.272000	79.680000	
0.100000	0.407564	0.773201	85.824000	76.180000	
0.100000	0.410994	0.722545	85.856000	76.050000	
0.100000	0.408815	0.665568	85.876000	79.110000	
0.100000	0.405495	0.525168	86.150000	81.930000	
0.100000	0.412218	0.560135	85.854000	81.730000	
0.100000	0.403518	0.641959	86.216000	79.490000	
0.100000	0.408180	1.175175	86.108000	69.050000	
0.100000	0.404639	0.549934	86.182000	81.890000	
0.100000	0.410677	0.439922	85.976000	85.110000	
0.100000	0.406311	0.537906	86.094000	81.850000	
0.100000	0.401458	0.573441	86.132000	80.560000	
0.100000	0.402960	0.597084	86.026000	80.780000	
0.100000	0.407141	0.680502	85.966000	78.610000	
0.100000	0.406159	0.802616	86.150000	75.900000	
0.100000	0.402726	0.602772	86.102000	80.430000	
0.100000	0.411754	0.738590	85.840000	76.020000	
0.100000	0.402405	1.628393	86.196000	61.930000	
0.100000	0.405347	0.863514	86.094000	73.430000	
0.100000	0.401786	0.865749	86.156000	72.770000	
0.100000	0.398751	0.769537	86.340000	75.400000	
0.100000	0.408268	0.543569	85.928000	82.330000	
0.100000	0.407646	0.981444	86.006000	72.960000	
0.100000	0.402785	0.583775	86.048000	80.430000	
0.100000	0.409168	0.508518	85.856000	82.280000	
0.100000	0.402178	0.606511	86.076000	79.800000	
0.100000	0.402963	0.620269	86.154000	79.510000	
0.100000	0.399679	0.792889	86.314000	75.030000	
0.100000	0.399917	0.643574	86.298000	77.540000	
0.100000	0.403396	0.949921	86.114000	71.250000	
0.100000	0.405141	0.597200	86.114000	80.320000	
0.100000	0.401317	0.633807	86.276000	79.000000	
0.100000	0.404266	0.653609	86.144000	78.370000	
0.100000	0.399046	0.558168	86.272000	80.880000	
0.100000	0.403127	1.064462	86.086000	70.040000	
0.100000	0.403592	0.776268	86.160000	75.190000	
0.100000	0.402633	0.577138	86.162000	80.530000	
0.100000	0.402413	0.604259	86.166000	79.570000	
0.100000	0.400258	0.564173	86.286000	80.880000	
0.100000	0.402605	0.572199	86.198000	80.570000	
0.100000	0.402581	0.647315	86.126000	78.540000	
0.100000	0.395145	0.600901	86.356000	79.420000	
0.100000	0.405318	0.735471	86.052000	77.850000	
0.100000	0.402531	0.881713	86.098000	72.880000	
0.100000	0.398370	0.686141	86.418000	78.230000	
0.100000	0.403327	1.843973	86.008000	64.220000	
0.100000	0.393461	0.564640	86.336000	81.180000	
0.100000	0.405720	0.656131	86.168000	77.910000	
0.100000	0.400788	0.714876	86.226000	78.950000	
0.100000	0.399492	0.676835	86.278000	77.020000	
0.100000	0.398778	0.716996	86.300000	75.690000	
0.010000	0.239015	0.249873	91.838000	91.520000	
0.010000	0.185598	0.236699	93.826000	91.830000	
0.010000	0.167577	0.235121	94.390000	92.040000	
0.010000	0.156297	0.224508	94.758000	92.410000	
0.010000	0.144401	0.229314	95.238000	92.360000	
0.010000	0.134930	0.229764	95.452000	92.260000	
0.010000	0.127894	0.224923	95.642000	92.280000	
0.010000	0.122350	0.223805	95.856000	92.650000	
0.010000	0.115486	0.233881	96.090000	92.420000	
0.010000	0.109020	0.221973	96.358000	92.800000	
0.010000	0.108402	0.232238	96.338000	91.940000	
0.010000	0.104235	0.236902	96.484000	92.330000	
0.010000	0.100808	0.247160	96.618000	92.050000	
0.010000	0.098873	0.238252	96.724000	92.410000	
0.010000	0.099378	0.242570	96.618000	92.370000	
0.010000	0.094834	0.249962	96.808000	91.740000	
0.010000	0.093505	0.258899	96.836000	91.790000	
0.010000	0.093304	0.234082	96.896000	92.530000	
0.010000	0.088476	0.257268	97.098000	91.760000	
0.010000	0.089724	0.263206	96.988000	91.810000	
0.010000	0.092177	0.253829	96.864000	92.030000	
0.010000	0.085153	0.261016	97.174000	91.920000	
0.010000	0.087466	0.249904	97.072000	92.310000	
0.010000	0.089076	0.272828	96.924000	91.450000	
0.010000	0.087342	0.267600	97.028000	91.520000	
0.010000	0.086215	0.272184	97.120000	91.540000	
0.010000	0.090358	0.298633	96.900000	91.380000	
0.010000	0.086408	0.274801	97.050000	91.470000	
0.010000	0.091889	0.261445	96.924000	91.990000	
0.010000	0.092105	0.253759	96.746000	92.270000	
0.010000	0.095622	0.266698	96.726000	91.750000	
0.010000	0.089190	0.303672	96.932000	90.960000	
0.010000	0.088571	0.286742	96.998000	91.220000	
0.010000	0.094980	0.264839	96.784000	91.850000	
0.010000	0.089370	0.310427	97.028000	90.820000	
0.010000	0.088983	0.281947	96.934000	91.710000	
0.010000	0.094324	0.284135	96.878000	91.240000	
0.010000	0.094671	0.267539	96.780000	91.680000	
0.010000	0.091182	0.270180	96.950000	91.670000	
0.010000	0.094397	0.297160	96.840000	91.040000	
0.010000	0.094842	0.282982	96.764000	91.380000	
0.010000	0.096093	0.298079	96.752000	91.150000	
0.010000	0.094090	0.279379	96.826000	91.550000	
0.010000	0.092723	0.267420	96.872000	91.590000	
0.010000	0.089980	0.302858	97.070000	91.070000	
0.010000	0.092495	0.267897	96.920000	91.670000	
0.010000	0.091593	0.310536	96.956000	90.860000	
0.010000	0.095649	0.311647	96.646000	90.480000	
0.010000	0.095117	0.300089	96.812000	91.230000	
0.010000	0.092262	0.293546	96.814000	91.250000	
0.010000	0.091491	0.273531	96.964000	91.900000	
0.010000	0.094295	0.377558	96.810000	88.980000	
0.010000	0.094059	0.285884	96.832000	91.870000	
0.010000	0.093688	0.287026	96.786000	91.390000	
0.010000	0.093687	0.273552	96.752000	91.760000	
0.010000	0.093139	0.283432	96.800000	91.310000	
0.010000	0.091234	0.283527	96.942000	91.450000	
0.010000	0.090798	0.281775	96.946000	91.250000	
0.010000	0.088350	0.278734	97.006000	91.620000	
0.010000	0.094949	0.290239	96.790000	90.970000	
0.010000	0.089741	0.276103	96.968000	91.420000	
0.010000	0.091243	0.304392	96.932000	90.640000	
0.010000	0.088525	0.299102	97.066000	91.290000	
0.010000	0.084861	0.292729	97.160000	91.510000	
0.010000	0.090393	0.316947	96.910000	90.400000	
0.010000	0.093144	0.291959	96.874000	91.050000	
0.010000	0.090117	0.299762	96.898000	91.210000	
0.010000	0.092338	0.255611	96.850000	91.750000	
0.010000	0.088530	0.279991	97.050000	91.530000	
0.010000	0.090205	0.307928	96.970000	90.510000	
0.010000	0.087675	0.299891	97.080000	91.390000	
0.010000	0.089800	0.306293	96.948000	90.940000	
0.010000	0.087261	0.274457	97.094000	91.440000	
0.010000	0.090209	0.262448	96.956000	91.950000	
0.010000	0.085799	0.317128	97.112000	90.640000	
0.001000	0.047963	0.206244	98.564000	93.780000	
0.001000	0.031541	0.201658	99.134000	93.890000	
0.001000	0.025849	0.201033	99.376000	94.010000	
0.001000	0.023237	0.201068	99.474000	94.070000	
0.001000	0.021048	0.197215	99.544000	94.250000	
0.001000	0.019331	0.196087	99.618000	94.310000	
0.001000	0.017592	0.199366	99.666000	94.230000	
0.001000	0.016952	0.198514	99.658000	94.240000	
0.001000	0.015955	0.200184	99.688000	94.290000	
0.001000	0.016130	0.199035	99.670000	94.330000	
0.001000	0.014859	0.198328	99.722000	94.380000	
0.001000	0.014786	0.199975	99.714000	94.410000	
0.001000	0.013757	0.199960	99.770000	94.410000	
0.001000	0.013196	0.200516	99.760000	94.370000	
0.001000	0.013317	0.198914	99.750000	94.450000	
0.001000	0.012106	0.200448	99.796000	94.360000	
0.001000	0.012012	0.203825	99.802000	94.260000	
0.001000	0.011734	0.200509	99.800000	94.370000	
0.001000	0.012117	0.203088	99.772000	94.330000	
0.001000	0.011468	0.205150	99.818000	94.340000	
0.001000	0.011232	0.202744	99.806000	94.470000	
0.001000	0.011022	0.202152	99.794000	94.410000	
0.001000	0.010327	0.203779	99.848000	94.370000	
0.001000	0.009314	0.203430	99.882000	94.300000	
0.001000	0.009998	0.201453	99.856000	94.460000	
0.001000	0.010146	0.202798	99.844000	94.340000	
0.001000	0.009365	0.204761	99.888000	94.490000	
0.001000	0.008760	0.205023	99.896000	94.360000	
0.001000	0.009193	0.205932	99.864000	94.250000	
0.001000	0.008832	0.206837	99.882000	94.350000	
0.001000	0.008600	0.205910	99.898000	94.320000	
0.001000	0.009517	0.206187	99.844000	94.190000	
0.001000	0.009132	0.205096	99.846000	94.420000	
0.001000	0.008460	0.203665	99.882000	94.460000	
0.001000	0.008834	0.206219	99.858000	94.310000	
0.001000	0.008704	0.207382	99.870000	94.230000	
0.001000	0.008379	0.205426	99.876000	94.400000	
0.001000	0.008618	0.206938	99.864000	94.260000	
0.001000	0.007996	0.208049	99.892000	94.380000	
0.001000	0.007745	0.208734	99.900000	94.530000	
0.001000	0.008172	0.204317	99.886000	94.340000	
0.001000	0.007403	0.209143	99.916000	94.440000	
0.001000	0.007715	0.204620	99.894000	94.380000	
0.001000	0.007872	0.207094	99.894000	94.510000	
0.001000	0.007732	0.208020	99.882000	94.410000	
0.001000	0.007438	0.205353	99.912000	94.380000	
0.001000	0.006958	0.205805	99.930000	94.440000	
0.001000	0.007329	0.208941	99.900000	94.270000	
0.001000	0.007444	0.207849	99.902000	94.380000	
0.001000	0.007536	0.210772	99.892000	94.220000	
0.001000	0.007434	0.208885	99.902000	94.260000	
0.001000	0.006655	0.205744	99.938000	94.460000	
0.001000	0.006956	0.204804	99.922000	94.500000	
0.001000	0.007094	0.207793	99.904000	94.360000	
0.001000	0.007310	0.208167	99.906000	94.350000	
0.001000	0.006734	0.206404	99.916000	94.310000	
0.001000	0.006554	0.206984	99.930000	94.350000	
0.001000	0.007017	0.205486	99.902000	94.510000	
0.001000	0.007058	0.205849	99.910000	94.410000	
0.001000	0.006349	0.206577	99.924000	94.340000	
0.001000	0.006456	0.205250	99.958000	94.290000	
0.001000	0.006209	0.207904	99.932000	94.450000	
0.001000	0.006444	0.205914	99.926000	94.510000	
0.001000	0.006017	0.204355	99.942000	94.530000	
0.001000	0.005812	0.211224	99.954000	94.300000	
0.001000	0.006247	0.208784	99.918000	94.300000	
0.001000	0.006258	0.209080	99.944000	94.380000	
0.001000	0.006179	0.207909	99.928000	94.320000	
0.001000	0.005601	0.203889	99.954000	94.470000	
0.001000	0.006300	0.204406	99.918000	94.490000	
0.001000	0.005800	0.206028	99.962000	94.520000	
0.001000	0.005784	0.208294	99.942000	94.470000	
0.001000	0.005857	0.207087	99.934000	94.410000	
0.001000	0.005629	0.208259	99.944000	94.580000	
0.001000	0.005670	0.209103	99.942000	94.380000	
0.001000	0.005769	0.209623	99.952000	94.390000	
0.001000	0.005799	0.206937	99.946000	94.470000	
0.001000	0.005879	0.204899	99.946000	94.530000	
0.001000	0.005560	0.205912	99.952000	94.400000	
0.001000	0.005746	0.203813	99.936000	94.560000	
0.001000	0.005623	0.209745	99.942000	94.510000	
0.001000	0.005282	0.211376	99.960000	94.410000	
0.001000	0.005612	0.210102	99.954000	94.500000	
0.001000	0.005536	0.207207	99.946000	94.510000	
0.001000	0.006008	0.208780	99.934000	94.500000	
0.001000	0.006026	0.209454	99.938000	94.560000	
0.001000	0.005687	0.206900	99.936000	94.480000	
0.001000	0.005292	0.210325	99.962000	94.440000	
0.001000	0.005437	0.206190	99.940000	94.540000	
0.001000	0.005613	0.207122	99.938000	94.430000	
0.001000	0.005620	0.206782	99.944000	94.500000	
0.001000	0.005550	0.204795	99.942000	94.620000	
0.001000	0.005455	0.207364	99.954000	94.410000	
0.001000	0.005759	0.206174	99.942000	94.440000	
0.001000	0.005467	0.206846	99.940000	94.540000	
0.001000	0.005257	0.207603	99.954000	94.480000	
0.001000	0.005163	0.208034	99.958000	94.570000	
0.001000	0.005461	0.207336	99.946000	94.670000	
0.001000	0.005854	0.211129	99.924000	94.380000	
0.001000	0.005775	0.208791	99.926000	94.390000	
0.000100	0.005426	0.207775	99.930000	94.350000	
0.000100	0.005025	0.206324	99.964000	94.350000	
0.000100	0.004828	0.209285	99.958000	94.340000	
0.000100	0.004992	0.207314	99.952000	94.370000	
0.000100	0.004736	0.206956	99.970000	94.480000	
0.000100	0.004920	0.208178	99.964000	94.340000	
0.000100	0.004978	0.205709	99.962000	94.340000	
0.000100	0.005166	0.205266	99.952000	94.460000	
0.000100	0.004610	0.206246	99.966000	94.420000	
0.000100	0.004631	0.204055	99.966000	94.500000	
0.000100	0.004762	0.206046	99.952000	94.440000	
0.000100	0.004978	0.205325	99.946000	94.420000	
0.000100	0.004545	0.206862	99.974000	94.450000	
0.000100	0.004575	0.206398	99.968000	94.490000	
0.000100	0.004650	0.204317	99.972000	94.530000	
0.000100	0.004414	0.206132	99.968000	94.480000	
0.000100	0.004412	0.206839	99.964000	94.510000	
0.000100	0.004459	0.207642	99.966000	94.470000	
0.000100	0.004443	0.206262	99.974000	94.540000	
0.000100	0.004664	0.205994	99.970000	94.550000	
0.000100	0.004723	0.209455	99.956000	94.410000	
0.000100	0.004639	0.205691	99.972000	94.560000	
0.000100	0.004605	0.207158	99.950000	94.420000	
0.000100	0.004465	0.205089	99.970000	94.480000	
0.000100	0.004460	0.207075	99.978000	94.460000	
0.000100	0.004940	0.208283	99.948000	94.470000	
0.000100	0.004435	0.205956	99.980000	94.520000	
0.000100	0.004765	0.209143	99.952000	94.530000	
0.000100	0.004274	0.207642	99.970000	94.460000	
0.000100	0.004731	0.205735	99.956000	94.550000	
0.000100	0.004652	0.208927	99.976000	94.460000	
0.000100	0.004449	0.206732	99.966000	94.540000	
0.000100	0.004464	0.206827	99.964000	94.490000	
0.000100	0.004556	0.205649	99.972000	94.520000	
0.000100	0.004538	0.205057	99.964000	94.470000	
0.000100	0.004624	0.208031	99.964000	94.500000	
0.000100	0.004379	0.204161	99.978000	94.620000	
0.000100	0.004449	0.207240	99.968000	94.510000	
0.000100	0.004738	0.205691	99.974000	94.570000	
0.000100	0.004519	0.207490	99.964000	94.570000	
0.000100	0.004323	0.208702	99.974000	94.570000	
0.000100	0.004465	0.205716	99.954000	94.620000	
0.000100	0.004858	0.208291	99.966000	94.550000	
0.000100	0.004708	0.205308	99.970000	94.590000	
0.000100	0.004472	0.207374	99.978000	94.530000	
0.000100	0.004377	0.210218	99.972000	94.440000	
0.000100	0.004473	0.207222	99.968000	94.570000	
0.000100	0.004498	0.207228	99.968000	94.530000	
0.000100	0.004755	0.208202	99.956000	94.530000	
0.000100	0.004197	0.205871	99.976000	94.550000	
0.000100	0.004589	0.206647	99.968000	94.560000	
0.000100	0.004348	0.207752	99.966000	94.470000	
0.000100	0.004535	0.205216	99.964000	94.670000	
0.000100	0.004200	0.207872	99.978000	94.500000	
0.000100	0.004573	0.207132	99.968000	94.580000	
0.000100	0.004545	0.207592	99.964000	94.520000	
0.000100	0.004138	0.203307	99.974000	94.540000	
0.000100	0.004219	0.207080	99.968000	94.490000	
0.000100	0.004473	0.207390	99.974000	94.480000	
0.000100	0.004437	0.205307	99.960000	94.500000	
0.000100	0.004220	0.206049	99.982000	94.520000	
0.000100	0.004325	0.205931	99.982000	94.490000	
0.000100	0.004629	0.206555	99.962000	94.520000	
0.000100	0.004291	0.205876	99.972000	94.540000	
0.000100	0.004073	0.206552	99.978000	94.550000	
0.000100	0.004443	0.207367	99.970000	94.440000	
0.000100	0.004500	0.208271	99.968000	94.680000	
0.000100	0.003972	0.207773	99.984000	94.550000	
0.000100	0.004352	0.209481	99.962000	94.500000	
0.000100	0.004481	0.207100	99.962000	94.540000	
0.000100	0.004294	0.209080	99.970000	94.420000	
0.000100	0.004251	0.205398	99.970000	94.510000	
0.000100	0.004523	0.206487	99.972000	94.510000	
0.000100	0.004172	0.204501	99.970000	94.610000	
0.000100	0.004533	0.206899	99.968000	94.530000	
