Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.100000	0.404026	0.541149	86.100000	81.810000	
0.100000	0.393254	0.559218	86.460000	80.760000	
0.100000	0.407914	0.802024	85.962000	75.760000	
0.100000	0.406025	0.700365	86.086000	77.460000	
0.100000	0.403236	0.640150	86.188000	79.520000	
0.100000	0.403224	0.547160	86.098000	81.700000	
0.100000	0.402134	0.591748	86.042000	79.620000	
0.100000	0.406221	0.636687	85.980000	79.770000	
0.100000	0.407152	0.559338	86.076000	81.670000	
0.100000	0.403475	0.589316	86.186000	80.120000	
0.100000	0.396328	0.552102	86.414000	81.940000	
0.100000	0.399839	0.675429	86.288000	78.790000	
0.100000	0.404525	0.594679	86.080000	80.990000	
0.100000	0.404848	0.558616	86.082000	81.580000	
0.100000	0.403501	0.526234	86.074000	81.770000	
0.100000	0.401611	0.580848	86.200000	80.300000	
0.100000	0.400909	0.620875	86.290000	79.170000	
0.100000	0.399175	0.687241	86.320000	78.010000	
0.100000	0.401816	0.779815	86.350000	75.640000	
0.100000	0.399223	0.558784	86.350000	81.370000	
0.100000	0.402107	0.594904	86.328000	80.580000	
0.100000	0.402724	0.733513	86.164000	76.080000	
0.100000	0.396730	0.786566	86.234000	74.960000	
0.010000	0.240090	0.257022	91.888000	91.240000	
0.010000	0.189754	0.243844	93.584000	91.460000	
0.010000	0.171239	0.237230	94.192000	91.770000	
0.010000	0.159049	0.230887	94.616000	92.150000	
0.010000	0.151995	0.222918	94.874000	92.410000	
0.010000	0.140808	0.233452	95.318000	91.860000	
0.010000	0.135154	0.220307	95.376000	92.350000	
0.010000	0.127718	0.224327	95.702000	92.290000	
0.010000	0.123929	0.227469	95.800000	92.240000	
0.010000	0.118376	0.234128	95.994000	92.210000	
0.010000	0.113800	0.227060	96.190000	92.350000	
0.010000	0.111329	0.238388	96.256000	92.240000	
0.010000	0.108205	0.238132	96.400000	91.920000	
0.010000	0.101329	0.240970	96.646000	92.220000	
0.010000	0.101369	0.252067	96.658000	91.800000	
0.010000	0.098755	0.243330	96.750000	92.120000	
0.010000	0.095810	0.266982	96.774000	91.340000	
0.010000	0.099609	0.264165	96.616000	91.370000	
0.010000	0.097577	0.237756	96.672000	92.300000	
0.010000	0.096736	0.250347	96.662000	92.050000	
0.010000	0.096296	0.237045	96.734000	92.080000	
0.010000	0.090671	0.238210	96.954000	92.200000	
0.010000	0.091480	0.277470	96.956000	91.060000	
0.010000	0.093510	0.285828	96.802000	91.360000	
0.010000	0.095003	0.253762	96.800000	91.660000	
0.010000	0.093696	0.266285	96.836000	91.710000	
0.010000	0.093353	0.302291	96.782000	90.530000	
0.010000	0.095111	0.257038	96.802000	91.960000	
0.010000	0.092286	0.281265	96.870000	91.380000	
0.010000	0.094159	0.263397	96.878000	91.250000	
0.010000	0.100313	0.265680	96.514000	91.530000	
0.010000	0.093245	0.278631	96.814000	91.270000	
0.010000	0.091593	0.276353	96.932000	91.250000	
0.010000	0.096445	0.293823	96.732000	90.860000	
0.010000	0.095656	0.278988	96.838000	91.280000	
0.010000	0.097783	0.271463	96.724000	91.840000	
0.010000	0.097164	0.284343	96.678000	91.190000	
0.010000	0.096951	0.301667	96.738000	90.970000	
0.010000	0.098244	0.274613	96.644000	91.540000	
0.010000	0.096641	0.312206	96.740000	90.580000	
0.010000	0.093459	0.283105	96.890000	91.160000	
0.010000	0.094962	0.297218	96.816000	90.680000	
0.010000	0.099877	0.279158	96.610000	91.290000	
0.010000	0.094170	0.260561	96.772000	91.920000	
0.010000	0.092204	0.287762	97.028000	91.280000	
0.010000	0.095078	0.356870	96.788000	89.280000	
0.010000	0.097455	0.280124	96.642000	91.410000	
0.010000	0.098109	0.271461	96.676000	91.510000	
0.010000	0.095548	0.319609	96.760000	90.440000	
0.010000	0.098185	0.289814	96.616000	91.070000	
