Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.100000	0.416375	0.680594	85.732000	78.150000	
0.100000	0.420635	0.772693	85.550000	75.300000	
0.100000	0.421799	1.014946	85.532000	69.610000	
0.100000	0.421267	0.673221	85.482000	77.480000	
0.100000	0.416024	0.654025	85.594000	78.730000	
0.100000	0.411785	0.896911	85.780000	73.440000	
0.100000	0.412808	0.535463	85.858000	81.140000	
0.100000	0.416027	0.654876	85.642000	78.480000	
0.100000	0.418108	0.677775	85.588000	77.750000	
0.100000	0.417479	0.590088	85.452000	80.220000	
0.100000	0.417284	0.519710	85.710000	82.460000	
0.100000	0.421266	0.553266	85.536000	81.800000	
0.100000	0.416175	0.589182	85.658000	80.630000	
0.100000	0.419943	0.640750	85.654000	78.460000	
0.100000	0.413693	0.657413	85.714000	78.700000	
0.100000	0.418396	0.586482	85.590000	80.900000	
0.100000	0.414192	0.773459	85.880000	74.820000	
0.100000	0.422297	0.622393	85.426000	79.200000	
0.100000	0.413277	0.658618	85.792000	77.760000	
0.100000	0.414942	0.649583	85.818000	79.050000	
0.100000	0.419637	0.598888	85.676000	79.960000	
0.100000	0.422368	0.688144	85.432000	77.550000	
0.100000	0.406489	0.843454	85.906000	73.730000	
0.100000	0.419341	0.758898	85.582000	76.600000	
0.100000	0.412678	0.559424	85.846000	81.500000	
0.100000	0.410390	0.634746	86.020000	79.430000	
0.100000	0.411854	0.653948	85.798000	79.090000	
0.100000	0.413907	0.533117	85.796000	81.770000	
0.100000	0.413248	0.801865	85.704000	75.370000	
0.100000	0.413220	0.498483	85.792000	82.890000	
0.100000	0.419921	0.633744	85.482000	78.580000	
0.100000	0.412722	0.654715	85.812000	78.240000	
0.100000	0.414128	0.713663	85.850000	78.030000	
0.100000	0.415171	0.517342	85.756000	82.870000	
0.100000	0.410454	0.681868	85.914000	77.340000	
0.100000	0.413065	0.697088	85.722000	78.070000	
0.100000	0.415759	0.600961	85.686000	80.490000	
0.100000	0.413237	1.079112	85.904000	69.150000	
0.100000	0.418727	0.609639	85.546000	80.200000	
0.100000	0.417021	0.537038	85.820000	81.850000	
0.100000	0.406974	0.626894	85.986000	79.190000	
0.100000	0.413039	0.833689	85.720000	74.940000	
0.100000	0.415789	0.631101	85.690000	79.310000	
0.100000	0.415196	0.756921	85.808000	76.020000	
0.100000	0.411745	0.560295	85.850000	81.640000	
0.100000	0.413922	0.533336	85.850000	82.370000	
0.100000	0.414812	0.568350	85.868000	80.870000	
0.100000	0.411677	0.487059	85.870000	83.490000	
0.100000	0.413847	0.571334	85.802000	80.870000	
0.100000	0.417326	0.518847	85.524000	82.470000	
0.100000	0.404422	0.611424	86.080000	79.860000	
0.100000	0.413257	0.605524	85.722000	79.950000	
0.100000	0.406797	0.679656	85.950000	77.390000	
0.100000	0.406813	0.672852	85.858000	78.120000	
0.100000	0.411792	0.983323	85.912000	71.270000	
0.100000	0.407782	1.106800	86.018000	67.710000	
0.100000	0.409028	0.689114	86.092000	78.140000	
0.100000	0.410931	0.739919	85.822000	75.850000	
0.100000	0.412866	0.697153	85.818000	77.410000	
0.100000	0.414693	0.605366	85.756000	80.160000	
0.100000	0.407150	0.626409	85.948000	79.130000	
0.100000	0.415890	0.788113	85.668000	75.900000	
0.010000	0.255323	0.254756	91.330000	91.290000	
0.010000	0.200012	0.241109	93.312000	91.590000	
0.010000	0.180033	0.231756	94.046000	91.720000	
0.010000	0.167828	0.225188	94.316000	92.380000	
0.010000	0.158536	0.233835	94.652000	91.860000	
0.010000	0.149419	0.232467	94.926000	92.160000	
0.010000	0.141176	0.220870	95.268000	92.540000	
0.010000	0.133958	0.220793	95.466000	92.480000	
0.010000	0.130170	0.221990	95.564000	92.570000	
0.010000	0.124806	0.223270	95.832000	92.440000	
0.010000	0.121996	0.219352	95.910000	92.770000	
0.010000	0.116644	0.227889	95.990000	92.520000	
0.010000	0.111348	0.229623	96.370000	92.170000	
0.010000	0.111351	0.240674	96.266000	92.180000	
0.010000	0.108456	0.255840	96.364000	91.620000	
0.010000	0.104480	0.244649	96.522000	92.060000	
0.010000	0.104700	0.264576	96.568000	91.210000	
0.010000	0.105005	0.254834	96.392000	91.960000	
0.010000	0.103064	0.254442	96.448000	91.630000	
0.010000	0.099310	0.253946	96.656000	91.960000	
0.010000	0.099712	0.249696	96.676000	91.990000	
0.010000	0.099412	0.260135	96.686000	91.860000	
0.010000	0.100090	0.265724	96.632000	91.300000	
0.010000	0.098692	0.268205	96.594000	91.360000	
0.010000	0.102149	0.297159	96.508000	90.690000	
0.010000	0.100832	0.265984	96.454000	91.350000	
0.010000	0.102274	0.252733	96.562000	91.770000	
0.010000	0.097498	0.293103	96.716000	90.750000	
0.010000	0.099379	0.268483	96.594000	91.950000	
0.010000	0.100447	0.286007	96.564000	91.080000	
0.010000	0.099435	0.285512	96.642000	91.140000	
0.010000	0.104415	0.276896	96.320000	91.330000	
0.010000	0.102840	0.302618	96.608000	90.550000	
0.010000	0.105569	0.280719	96.414000	91.050000	
0.010000	0.103347	0.279792	96.506000	91.310000	
0.010000	0.099329	0.270438	96.674000	91.410000	
0.010000	0.106098	0.279490	96.390000	91.330000	
0.010000	0.099883	0.313783	96.586000	90.130000	
0.010000	0.105073	0.285253	96.442000	91.040000	
0.010000	0.098251	0.309003	96.670000	90.600000	
0.010000	0.103442	0.331455	96.440000	90.510000	
0.010000	0.106141	0.307193	96.312000	90.390000	
0.010000	0.103283	0.352006	96.446000	89.420000	
0.010000	0.105201	0.303756	96.370000	90.620000	
0.010000	0.100523	0.269654	96.612000	91.640000	
0.010000	0.104122	0.312818	96.450000	90.670000	
0.010000	0.099108	0.399190	96.676000	88.110000	
0.010000	0.098260	0.316123	96.518000	90.520000	
0.010000	0.108220	0.272606	96.344000	91.470000	
0.010000	0.105407	0.281378	96.426000	91.410000	
0.010000	0.100471	0.301972	96.676000	90.820000	
0.010000	0.107152	0.269158	96.382000	91.460000	
0.010000	0.103554	0.289782	96.502000	90.730000	
0.010000	0.099542	0.284929	96.678000	91.260000	
0.010000	0.105453	0.299193	96.356000	90.590000	
0.010000	0.103350	0.295243	96.490000	90.650000	
0.010000	0.099230	0.316569	96.666000	90.230000	
0.010000	0.101095	0.385955	96.588000	88.780000	
0.010000	0.103099	0.336856	96.392000	89.820000	
0.010000	0.102253	0.312421	96.560000	90.630000	
0.010000	0.097975	0.315642	96.702000	90.090000	
0.010000	0.099888	0.289648	96.648000	91.240000	
0.010000	0.098314	0.315509	96.714000	90.130000	
0.010000	0.104661	0.313841	96.418000	90.440000	
0.010000	0.098956	0.345032	96.650000	89.910000	
0.010000	0.098265	0.295665	96.606000	90.910000	
0.010000	0.098471	0.271798	96.676000	91.170000	
0.010000	0.098053	0.320303	96.714000	90.150000	
0.010000	0.102284	0.295462	96.520000	90.960000	
0.010000	0.103386	0.316503	96.440000	90.600000	
0.010000	0.096015	0.333670	96.766000	89.990000	
0.010000	0.093605	0.308768	96.888000	90.580000	
0.010000	0.099078	0.306409	96.602000	91.090000	
0.010000	0.094016	0.274159	96.906000	91.630000	
0.010000	0.098886	0.350286	96.586000	90.110000	
0.001000	0.054480	0.213584	98.400000	93.500000	
0.001000	0.038637	0.210775	98.956000	93.580000	
0.001000	0.033527	0.207003	99.086000	93.790000	
0.001000	0.028488	0.206924	99.304000	93.820000	
0.001000	0.027368	0.207938	99.356000	93.740000	
0.001000	0.025010	0.206519	99.434000	93.790000	
0.001000	0.023225	0.207377	99.488000	93.730000	
0.001000	0.021424	0.207672	99.586000	93.860000	
0.001000	0.020541	0.206783	99.606000	93.780000	
0.001000	0.019777	0.208576	99.630000	93.850000	
0.001000	0.019682	0.207769	99.598000	93.960000	
0.001000	0.019205	0.207294	99.610000	93.900000	
0.001000	0.017527	0.209332	99.686000	93.850000	
0.001000	0.017938	0.209258	99.616000	93.930000	
0.001000	0.016024	0.210835	99.712000	93.850000	
0.001000	0.015809	0.209205	99.738000	94.060000	
0.001000	0.014800	0.209738	99.774000	93.950000	
0.001000	0.014177	0.211264	99.794000	93.870000	
0.001000	0.015105	0.211866	99.726000	94.000000	
0.001000	0.015227	0.212977	99.728000	94.010000	
0.001000	0.013771	0.213036	99.772000	93.930000	
0.001000	0.013632	0.211986	99.758000	93.740000	
0.001000	0.013248	0.213680	99.804000	93.990000	
0.001000	0.013040	0.215117	99.788000	93.920000	
0.001000	0.012460	0.213193	99.834000	94.000000	
0.001000	0.013088	0.214032	99.794000	93.940000	
0.001000	0.013084	0.213675	99.762000	94.070000	
0.001000	0.012060	0.213295	99.826000	94.080000	
0.001000	0.012634	0.211948	99.794000	94.210000	
0.001000	0.012416	0.215104	99.792000	94.000000	
0.001000	0.011512	0.217961	99.844000	93.970000	
0.001000	0.012352	0.216766	99.776000	94.060000	
0.001000	0.011239	0.216756	99.850000	94.030000	
0.001000	0.011486	0.215385	99.828000	94.030000	
0.001000	0.010481	0.215758	99.858000	94.050000	
0.001000	0.010811	0.215384	99.850000	94.240000	
0.001000	0.011078	0.216824	99.862000	94.030000	
0.001000	0.010755	0.215792	99.848000	94.050000	
0.001000	0.010097	0.215698	99.876000	93.870000	
0.001000	0.010154	0.216041	99.872000	94.010000	
0.001000	0.010492	0.215865	99.848000	94.040000	
0.001000	0.010162	0.217374	99.864000	93.920000	
0.001000	0.010364	0.216602	99.842000	94.040000	
0.001000	0.009527	0.216866	99.882000	93.970000	
0.001000	0.009841	0.218043	99.860000	93.970000	
0.001000	0.009620	0.220341	99.886000	93.950000	
0.001000	0.009708	0.219626	99.876000	93.880000	
0.001000	0.009640	0.218671	99.860000	94.080000	
0.001000	0.009575	0.217450	99.860000	94.210000	
0.001000	0.009429	0.218398	99.876000	94.100000	
0.001000	0.009259	0.214875	99.882000	94.170000	
0.001000	0.009038	0.219200	99.904000	94.050000	
0.001000	0.009197	0.221076	99.888000	94.090000	
0.001000	0.008916	0.219481	99.894000	94.200000	
0.001000	0.008883	0.219397	99.872000	94.040000	
0.001000	0.008893	0.220441	99.868000	94.030000	
0.001000	0.008673	0.220394	99.900000	94.150000	
0.001000	0.008910	0.218496	99.886000	94.110000	
0.001000	0.008383	0.219292	99.908000	94.020000	
0.001000	0.008447	0.218327	99.910000	93.990000	
0.001000	0.008293	0.220645	99.912000	94.060000	
0.001000	0.008417	0.223799	99.910000	94.000000	
0.001000	0.008403	0.222324	99.898000	94.030000	
0.001000	0.008237	0.222193	99.880000	93.950000	
0.001000	0.007917	0.222002	99.920000	93.920000	
0.001000	0.008443	0.221067	99.890000	93.990000	
0.001000	0.008134	0.222210	99.908000	94.020000	
0.001000	0.007622	0.222201	99.936000	94.010000	
0.001000	0.008059	0.222705	99.916000	94.100000	
0.001000	0.008058	0.221861	99.898000	94.090000	
0.001000	0.007773	0.221549	99.924000	94.130000	
0.001000	0.007780	0.219923	99.888000	94.090000	
0.001000	0.007854	0.222553	99.894000	93.910000	
0.001000	0.007805	0.222988	99.904000	94.000000	
0.001000	0.007406	0.223057	99.928000	94.020000	
0.001000	0.007961	0.222960	99.918000	93.990000	
0.001000	0.007282	0.223418	99.920000	93.930000	
0.001000	0.007639	0.222516	99.912000	94.040000	
0.001000	0.007360	0.223466	99.918000	94.120000	
0.001000	0.007036	0.220534	99.928000	94.190000	
0.001000	0.007232	0.223650	99.920000	94.090000	
0.001000	0.006917	0.220811	99.932000	94.190000	
0.001000	0.006735	0.221818	99.940000	94.070000	
0.001000	0.006959	0.220659	99.934000	94.210000	
0.001000	0.007378	0.221794	99.912000	94.310000	
0.001000	0.007295	0.219499	99.920000	94.200000	
0.001000	0.007098	0.220276	99.942000	94.160000	
0.001000	0.007080	0.223954	99.932000	94.040000	
0.001000	0.006688	0.223391	99.946000	94.050000	
0.001000	0.006943	0.227091	99.930000	93.890000	
0.001000	0.007043	0.224590	99.928000	93.980000	
0.001000	0.006583	0.227406	99.934000	93.950000	
0.001000	0.006771	0.222493	99.938000	94.160000	
0.001000	0.007198	0.226539	99.918000	94.040000	
0.001000	0.006858	0.226436	99.924000	94.070000	
0.001000	0.006780	0.226922	99.932000	94.030000	
0.001000	0.006642	0.224048	99.936000	94.050000	
0.001000	0.006732	0.226704	99.946000	93.980000	
0.001000	0.006323	0.225536	99.942000	93.990000	
0.001000	0.006807	0.228301	99.928000	94.010000	
0.000100	0.006418	0.228429	99.940000	94.000000	
0.000100	0.006005	0.227522	99.964000	94.110000	
0.000100	0.006393	0.225206	99.946000	94.290000	
0.000100	0.005942	0.225918	99.964000	94.010000	
0.000100	0.005717	0.224677	99.954000	94.120000	
0.000100	0.006201	0.226262	99.952000	93.990000	
0.000100	0.005970	0.227003	99.956000	94.060000	
0.000100	0.006070	0.224895	99.964000	94.120000	
0.000100	0.005785	0.224800	99.962000	94.010000	
0.000100	0.005898	0.225329	99.964000	94.090000	
0.000100	0.005997	0.223575	99.952000	94.100000	
0.000100	0.005897	0.223672	99.956000	94.160000	
0.000100	0.006039	0.223528	99.948000	94.150000	
0.000100	0.005894	0.225893	99.946000	94.050000	
0.000100	0.006091	0.223555	99.946000	94.140000	
0.000100	0.005841	0.224422	99.956000	94.090000	
0.000100	0.005703	0.226093	99.958000	94.150000	
0.000100	0.005733	0.224420	99.966000	94.170000	
0.000100	0.005856	0.226692	99.960000	94.150000	
0.000100	0.005958	0.223892	99.954000	94.130000	
0.000100	0.006019	0.223003	99.954000	94.220000	
0.000100	0.005761	0.225737	99.950000	93.970000	
0.000100	0.005849	0.225309	99.954000	94.140000	
0.000100	0.006244	0.225289	99.940000	94.120000	
0.000100	0.005869	0.224500	99.954000	93.990000	
0.000100	0.005808	0.225048	99.964000	94.100000	
0.000100	0.006045	0.224572	99.958000	94.150000	
0.000100	0.005627	0.224052	99.948000	94.080000	
0.000100	0.005662	0.224031	99.966000	94.100000	
0.000100	0.005770	0.224086	99.958000	94.060000	
0.000100	0.005714	0.223875	99.946000	94.140000	
0.000100	0.005653	0.224733	99.952000	94.050000	
0.000100	0.005937	0.225551	99.950000	94.100000	
0.000100	0.005939	0.226316	99.948000	94.170000	
0.000100	0.005464	0.223721	99.956000	94.160000	
0.000100	0.005892	0.224386	99.944000	94.100000	
0.000100	0.005516	0.221396	99.968000	94.250000	
0.000100	0.005888	0.225545	99.938000	94.130000	
0.000100	0.005679	0.226307	99.950000	94.070000	
0.000100	0.005697	0.225943	99.954000	94.060000	
0.000100	0.005572	0.224600	99.966000	94.150000	
0.000100	0.005463	0.223166	99.964000	94.130000	
0.000100	0.005586	0.224430	99.946000	94.100000	
0.000100	0.005497	0.225075	99.958000	94.130000	
0.000100	0.005397	0.222785	99.978000	94.110000	
0.000100	0.005727	0.223516	99.964000	94.130000	
0.000100	0.005651	0.224146	99.952000	94.130000	
0.000100	0.005574	0.224282	99.962000	94.060000	
0.000100	0.005350	0.224408	99.964000	94.140000	
0.000100	0.005575	0.223661	99.966000	94.120000	
0.000100	0.005827	0.224931	99.948000	94.100000	
0.000100	0.005376	0.222477	99.962000	94.030000	
0.000100	0.005672	0.222139	99.954000	94.200000	
0.000100	0.005538	0.222889	99.958000	94.110000	
0.000100	0.005397	0.225276	99.956000	94.160000	
0.000100	0.005918	0.226209	99.938000	94.060000	
0.000100	0.005884	0.224263	99.944000	94.250000	
0.000100	0.005252	0.224552	99.976000	94.110000	
0.000100	0.005422	0.222142	99.956000	94.290000	
0.000100	0.005734	0.222083	99.942000	94.260000	
0.000100	0.005426	0.225737	99.960000	94.130000	
0.000100	0.005345	0.223942	99.966000	94.220000	
0.000100	0.005352	0.222205	99.976000	94.280000	
0.000100	0.005585	0.223455	99.966000	94.280000	
0.000100	0.005855	0.222713	99.952000	94.150000	
0.000100	0.005541	0.222208	99.962000	94.030000	
0.000100	0.005448	0.221265	99.966000	94.200000	
0.000100	0.005312	0.223462	99.976000	94.120000	
0.000100	0.005224	0.223413	99.964000	94.110000	
0.000100	0.005719	0.220501	99.952000	94.220000	
0.000100	0.005664	0.222095	99.950000	94.210000	
0.000100	0.005198	0.221970	99.970000	94.220000	
0.000100	0.005630	0.223362	99.954000	94.130000	
0.000100	0.005547	0.223989	99.960000	94.200000	
0.000100	0.005726	0.223544	99.946000	94.090000	
