Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.100000	0.426786	0.529970	85.332000	82.240000	
0.100000	0.421459	0.708807	85.544000	76.680000	
0.100000	0.425766	0.983441	85.462000	70.900000	
0.100000	0.419851	0.583502	85.578000	80.730000	
0.100000	0.420954	0.580647	85.432000	80.610000	
0.100000	0.423183	0.597967	85.408000	80.040000	
0.100000	0.419845	0.589968	85.604000	80.350000	
0.100000	0.414273	0.861604	85.724000	73.620000	
0.100000	0.416524	0.572288	85.696000	80.910000	
0.100000	0.414989	0.642945	85.944000	78.710000	
0.100000	0.419243	0.987735	85.508000	72.830000	
0.100000	0.420720	0.587066	85.474000	79.690000	
0.100000	0.422045	0.750428	85.488000	76.880000	
0.100000	0.416342	0.534182	85.638000	82.100000	
0.100000	0.413395	0.549370	85.784000	81.850000	
0.100000	0.412717	0.643145	85.960000	79.020000	
0.100000	0.420342	0.526222	85.622000	82.100000	
0.100000	0.421717	0.668827	85.552000	78.930000	
0.100000	0.415820	0.642545	85.780000	79.300000	
0.100000	0.412133	0.560892	85.914000	81.160000	
0.100000	0.413934	0.596330	85.832000	79.950000	
0.100000	0.410647	0.642702	85.826000	78.950000	
0.100000	0.412365	0.668834	85.848000	77.860000	
0.100000	0.419121	0.627753	85.620000	80.320000	
0.100000	0.405248	0.725578	86.242000	76.780000	
0.100000	0.411847	0.569849	85.986000	81.230000	
0.100000	0.413799	0.848178	85.964000	73.330000	
0.100000	0.419610	0.928454	85.526000	71.270000	
0.100000	0.408593	0.529744	85.916000	81.410000	
0.100000	0.421297	0.696555	85.610000	77.190000	
0.100000	0.405469	0.619572	85.938000	79.310000	
0.100000	0.408868	0.543198	85.938000	81.130000	
0.100000	0.416383	0.734291	85.734000	76.070000	
0.100000	0.414380	0.576797	85.688000	80.920000	
0.100000	0.408882	0.583216	85.918000	79.670000	
0.100000	0.404191	0.739371	86.220000	76.280000	
0.100000	0.404061	0.683787	86.294000	78.350000	
0.100000	0.410887	0.739296	85.928000	76.460000	
0.100000	0.410336	0.588364	85.908000	81.230000	
0.100000	0.411592	0.746423	85.904000	75.570000	
0.100000	0.407172	0.736717	85.964000	75.470000	
0.100000	0.408424	1.161667	86.036000	66.490000	
0.100000	0.411339	0.655460	85.898000	78.560000	
0.100000	0.410500	0.523824	85.902000	82.430000	
0.100000	0.407598	0.870944	85.980000	73.040000	
0.100000	0.405753	1.129509	86.152000	68.510000	
0.100000	0.403842	0.925756	86.018000	71.150000	
0.100000	0.410412	0.682913	85.892000	77.430000	
0.100000	0.401814	0.808155	86.132000	74.780000	
0.100000	0.407655	0.648766	85.908000	79.220000	
0.100000	0.403482	0.609394	86.252000	79.260000	
0.100000	0.403378	0.701644	86.068000	76.700000	
0.100000	0.402626	0.533410	86.172000	82.180000	
0.100000	0.403674	1.126246	86.280000	66.360000	
0.100000	0.397940	0.584472	86.316000	81.110000	
0.100000	0.405518	0.667419	86.020000	77.650000	
0.100000	0.404238	0.741315	86.076000	76.280000	
0.100000	0.406698	0.511138	85.968000	82.450000	
0.100000	0.399598	1.050267	86.302000	67.700000	
0.100000	0.405673	0.646318	86.072000	79.640000	
0.100000	0.408625	0.500007	85.886000	83.050000	
0.100000	0.397503	0.511990	86.388000	82.930000	
0.100000	0.395913	0.728169	86.514000	77.530000	
0.100000	0.405257	0.567509	86.104000	80.760000	
0.100000	0.403059	0.524729	86.128000	82.910000	
0.100000	0.395360	0.735268	86.294000	76.080000	
0.100000	0.402694	0.646729	86.230000	78.000000	
0.100000	0.407453	0.738795	85.988000	75.910000	
0.100000	0.404341	0.578094	86.068000	81.210000	
0.100000	0.403896	0.551164	86.316000	81.350000	
0.100000	0.397646	0.894011	86.368000	72.540000	
0.100000	0.405900	0.631703	85.982000	78.640000	
0.100000	0.400219	0.534417	86.300000	82.600000	
0.100000	0.408213	0.867173	86.040000	70.050000	
0.100000	0.402354	0.591309	86.074000	80.880000	
0.100000	0.398676	0.559659	86.284000	81.080000	
0.100000	0.399538	0.596744	86.246000	80.170000	
0.100000	0.401114	0.650847	86.218000	78.140000	
0.100000	0.404576	0.595104	86.224000	80.350000	
0.100000	0.399091	0.703256	86.238000	76.590000	
0.100000	0.404324	0.719867	86.062000	77.130000	
0.100000	0.398413	0.739308	86.174000	76.270000	
0.100000	0.400683	0.703963	86.276000	78.100000	
0.100000	0.397178	0.648556	86.442000	78.350000	
0.100000	0.410025	0.764003	86.012000	74.340000	
0.010000	0.235372	0.250710	92.178000	91.140000	
0.010000	0.187344	0.237555	93.826000	92.040000	
0.010000	0.164358	0.224126	94.452000	92.260000	
0.010000	0.152204	0.230207	94.822000	92.270000	
0.010000	0.145504	0.213431	95.042000	92.580000	
0.010000	0.132889	0.224895	95.562000	92.320000	
0.010000	0.127125	0.229792	95.734000	92.300000	
0.010000	0.122787	0.221719	95.850000	92.560000	
0.010000	0.117249	0.226956	95.878000	92.570000	
0.010000	0.113082	0.229171	96.206000	92.560000	
0.010000	0.108073	0.227260	96.332000	92.450000	
0.010000	0.104481	0.228071	96.490000	92.650000	
0.010000	0.099813	0.241939	96.628000	92.170000	
0.010000	0.098853	0.250570	96.658000	92.170000	
0.010000	0.094803	0.240736	96.826000	92.190000	
0.010000	0.094226	0.238036	96.802000	92.380000	
0.010000	0.094512	0.242034	96.794000	92.320000	
0.010000	0.094566	0.249896	96.794000	92.200000	
0.010000	0.088497	0.249924	97.004000	92.170000	
0.010000	0.090522	0.277171	96.812000	91.220000	
0.010000	0.090833	0.277442	96.842000	91.270000	
0.010000	0.090926	0.270911	96.930000	91.550000	
0.010000	0.086984	0.244005	97.090000	92.460000	
0.010000	0.086125	0.300398	97.054000	91.200000	
0.010000	0.088387	0.259416	97.010000	91.690000	
0.010000	0.091801	0.306548	96.872000	91.010000	
0.010000	0.091509	0.265119	96.914000	92.140000	
0.010000	0.089976	0.248936	96.988000	92.180000	
0.010000	0.089557	0.289539	96.904000	91.670000	
0.010000	0.089961	0.279547	96.936000	91.960000	
0.010000	0.089093	0.302134	97.018000	90.560000	
0.010000	0.090809	0.286248	96.934000	91.370000	
0.010000	0.088500	0.277004	97.072000	91.600000	
0.010000	0.086624	0.270174	97.134000	92.050000	
0.010000	0.089437	0.287100	96.986000	91.370000	
0.010000	0.091875	0.274508	96.902000	91.690000	
0.010000	0.093781	0.281344	96.840000	91.500000	
0.010000	0.091820	0.272105	96.836000	91.930000	
0.010000	0.093033	0.304716	96.862000	90.710000	
0.010000	0.091191	0.274730	96.960000	91.740000	
0.010000	0.093800	0.268169	96.860000	91.730000	
0.010000	0.099283	0.321867	96.614000	90.420000	
0.010000	0.091954	0.306984	96.894000	90.640000	
0.010000	0.097133	0.283791	96.672000	91.320000	
0.010000	0.092848	0.269374	96.812000	91.700000	
0.010000	0.090555	0.281106	96.962000	91.170000	
0.010000	0.093354	0.297799	96.864000	90.820000	
0.010000	0.100941	0.298083	96.600000	91.170000	
0.010000	0.093809	0.272809	96.792000	91.870000	
0.010000	0.090534	0.302617	96.936000	91.240000	
0.010000	0.091451	0.324923	96.864000	90.200000	
0.010000	0.099183	0.307315	96.618000	90.990000	
0.010000	0.093932	0.304647	96.836000	91.130000	
0.010000	0.093001	0.282366	96.800000	91.650000	
0.010000	0.093919	0.279045	96.774000	91.740000	
0.010000	0.092978	0.363994	96.806000	89.260000	
0.010000	0.092549	0.290821	96.866000	91.590000	
0.010000	0.094368	0.269174	96.836000	91.710000	
0.010000	0.091846	0.292263	96.940000	90.980000	
0.010000	0.093550	0.287368	96.798000	91.130000	
0.010000	0.087494	0.285395	97.110000	91.500000	
0.010000	0.092036	0.322805	96.942000	90.870000	
0.010000	0.089953	0.288156	97.016000	91.330000	
0.010000	0.088048	0.292709	97.016000	91.410000	
0.010000	0.087063	0.268640	97.088000	91.710000	
0.010000	0.088458	0.308203	97.070000	90.830000	
0.010000	0.095861	0.324463	96.782000	90.260000	
0.010000	0.090193	0.299180	96.946000	91.020000	
0.010000	0.085384	0.356648	97.068000	89.930000	
0.010000	0.091937	0.289974	96.866000	91.380000	
0.010000	0.089592	0.291411	96.920000	91.280000	
0.010000	0.087972	0.327476	97.036000	90.530000	
0.010000	0.089003	0.366691	96.932000	89.430000	
0.010000	0.088034	0.292091	97.014000	91.430000	
0.010000	0.090698	0.283829	96.966000	91.470000	
0.001000	0.049674	0.210017	98.540000	93.820000	
0.001000	0.032038	0.203107	99.218000	94.110000	
0.001000	0.028183	0.200682	99.322000	94.170000	
0.001000	0.024124	0.199265	99.492000	94.230000	
0.001000	0.021054	0.199383	99.582000	94.300000	
0.001000	0.020561	0.196705	99.586000	94.370000	
0.001000	0.018562	0.197307	99.652000	94.400000	
0.001000	0.018657	0.196349	99.598000	94.440000	
0.001000	0.017241	0.196858	99.674000	94.490000	
0.001000	0.015880	0.199344	99.730000	94.380000	
0.001000	0.016154	0.196714	99.684000	94.430000	
0.001000	0.014882	0.199487	99.742000	94.310000	
0.001000	0.014203	0.198784	99.754000	94.430000	
0.001000	0.013641	0.197627	99.758000	94.450000	
0.001000	0.012505	0.199385	99.818000	94.450000	
0.001000	0.012412	0.197231	99.810000	94.440000	
0.001000	0.012458	0.199274	99.768000	94.390000	
0.001000	0.012044	0.201865	99.804000	94.500000	
0.001000	0.011747	0.198442	99.836000	94.550000	
0.001000	0.011551	0.200362	99.824000	94.450000	
0.001000	0.010605	0.199566	99.848000	94.430000	
0.001000	0.011715	0.201613	99.804000	94.480000	
0.001000	0.010923	0.198196	99.828000	94.530000	
0.001000	0.010497	0.199540	99.842000	94.540000	
0.001000	0.010639	0.197870	99.854000	94.550000	
0.001000	0.009682	0.196242	99.888000	94.630000	
0.001000	0.010222	0.198832	99.872000	94.570000	
0.001000	0.010145	0.198868	99.848000	94.730000	
0.001000	0.010015	0.198276	99.864000	94.470000	
0.001000	0.009394	0.199072	99.890000	94.560000	
0.001000	0.009879	0.197823	99.824000	94.620000	
0.001000	0.009778	0.198562	99.870000	94.710000	
0.001000	0.008802	0.199116	99.900000	94.680000	
0.001000	0.008761	0.199758	99.876000	94.620000	
0.001000	0.008604	0.198570	99.886000	94.470000	
0.001000	0.008999	0.198106	99.866000	94.650000	
0.001000	0.008475	0.199015	99.894000	94.700000	
0.001000	0.008473	0.202460	99.876000	94.510000	
0.001000	0.008516	0.203233	99.892000	94.540000	
0.001000	0.008217	0.202669	99.906000	94.550000	
0.001000	0.008220	0.204696	99.910000	94.550000	
0.001000	0.008068	0.201400	99.912000	94.550000	
0.001000	0.007549	0.201522	99.916000	94.530000	
0.001000	0.007503	0.201481	99.914000	94.660000	
0.001000	0.007706	0.199705	99.916000	94.560000	
0.001000	0.007959	0.200385	99.906000	94.670000	
0.001000	0.007676	0.204356	99.900000	94.610000	
0.001000	0.007512	0.203476	99.910000	94.560000	
0.001000	0.007701	0.202496	99.900000	94.630000	
0.001000	0.007173	0.201311	99.904000	94.550000	
0.001000	0.007577	0.199686	99.912000	94.630000	
0.001000	0.006950	0.200610	99.916000	94.570000	
0.001000	0.006784	0.200062	99.940000	94.530000	
0.001000	0.007257	0.201181	99.912000	94.670000	
0.001000	0.007044	0.200788	99.928000	94.620000	
0.001000	0.007006	0.199560	99.918000	94.660000	
0.001000	0.007108	0.200559	99.910000	94.730000	
0.001000	0.006854	0.202350	99.922000	94.520000	
0.001000	0.006792	0.202357	99.938000	94.620000	
0.001000	0.006451	0.199554	99.938000	94.650000	
0.001000	0.007050	0.199835	99.916000	94.650000	
0.001000	0.007259	0.202290	99.904000	94.570000	
0.001000	0.006260	0.202440	99.932000	94.590000	
0.001000	0.006442	0.205544	99.946000	94.550000	
0.001000	0.006550	0.203424	99.920000	94.680000	
0.001000	0.006273	0.202212	99.954000	94.540000	
0.001000	0.006545	0.203194	99.932000	94.650000	
0.001000	0.006661	0.205650	99.936000	94.470000	
0.001000	0.007109	0.203429	99.910000	94.460000	
0.001000	0.006356	0.201949	99.944000	94.550000	
0.001000	0.006272	0.202623	99.928000	94.530000	
0.001000	0.005923	0.205475	99.940000	94.360000	
0.001000	0.005943	0.207378	99.936000	94.400000	
0.001000	0.006186	0.204195	99.936000	94.560000	
0.001000	0.005897	0.202343	99.950000	94.540000	
0.001000	0.006135	0.205084	99.950000	94.540000	
0.001000	0.006137	0.204377	99.930000	94.620000	
0.001000	0.006252	0.203261	99.928000	94.720000	
0.001000	0.006454	0.199017	99.940000	94.610000	
0.001000	0.005959	0.199463	99.956000	94.600000	
0.001000	0.005676	0.203753	99.954000	94.620000	
0.001000	0.005848	0.207269	99.952000	94.490000	
0.001000	0.005886	0.203214	99.944000	94.540000	
0.001000	0.005892	0.205718	99.940000	94.530000	
0.001000	0.005710	0.205814	99.952000	94.570000	
0.001000	0.006046	0.204250	99.940000	94.680000	
0.001000	0.005560	0.202274	99.948000	94.690000	
0.001000	0.005998	0.206109	99.940000	94.590000	
0.001000	0.005450	0.202487	99.964000	94.620000	
0.001000	0.005778	0.205329	99.934000	94.500000	
0.001000	0.005621	0.203294	99.950000	94.640000	
0.001000	0.005538	0.206530	99.948000	94.540000	
0.001000	0.005897	0.206870	99.938000	94.640000	
0.001000	0.005646	0.203565	99.950000	94.650000	
0.001000	0.005138	0.203323	99.958000	94.680000	
0.001000	0.005520	0.204003	99.936000	94.580000	
0.001000	0.005514	0.202183	99.956000	94.610000	
0.001000	0.005447	0.200941	99.954000	94.710000	
0.001000	0.005321	0.199541	99.958000	94.660000	
0.001000	0.005154	0.205231	99.948000	94.660000	
0.000100	0.005202	0.203447	99.952000	94.600000	
0.000100	0.004959	0.202488	99.970000	94.680000	
0.000100	0.005250	0.204545	99.946000	94.680000	
0.000100	0.004731	0.203630	99.974000	94.700000	
0.000100	0.005101	0.202555	99.966000	94.690000	
0.000100	0.005021	0.200260	99.948000	94.640000	
0.000100	0.004931	0.203091	99.964000	94.580000	
0.000100	0.005012	0.202926	99.958000	94.710000	
0.000100	0.005186	0.200823	99.954000	94.740000	
0.000100	0.004729	0.202028	99.974000	94.690000	
0.000100	0.004858	0.201466	99.962000	94.710000	
0.000100	0.004997	0.200923	99.966000	94.670000	
0.000100	0.005035	0.201871	99.964000	94.640000	
0.000100	0.004909	0.201110	99.968000	94.660000	
0.000100	0.004685	0.199634	99.970000	94.670000	
0.000100	0.004607	0.200599	99.978000	94.570000	
0.000100	0.004745	0.200898	99.982000	94.700000	
0.000100	0.004708	0.201959	99.962000	94.560000	
0.000100	0.004622	0.201668	99.966000	94.640000	
0.000100	0.004798	0.200795	99.964000	94.690000	
0.000100	0.004782	0.201402	99.960000	94.700000	
0.000100	0.004744	0.203019	99.966000	94.790000	
0.000100	0.004662	0.200420	99.968000	94.680000	
0.000100	0.004667	0.199088	99.970000	94.720000	
0.000100	0.004669	0.200161	99.966000	94.700000	
0.000100	0.004988	0.201080	99.956000	94.630000	
0.000100	0.004715	0.199451	99.962000	94.730000	
0.000100	0.004636	0.200446	99.974000	94.610000	
0.000100	0.005124	0.200292	99.960000	94.690000	
0.000100	0.004576	0.200782	99.984000	94.650000	
0.000100	0.004834	0.199766	99.968000	94.640000	
0.000100	0.004731	0.199474	99.974000	94.740000	
0.000100	0.004733	0.200374	99.972000	94.570000	
0.000100	0.004400	0.201478	99.976000	94.620000	
0.000100	0.004950	0.201630	99.972000	94.620000	
0.000100	0.004513	0.201402	99.982000	94.670000	
0.000100	0.004657	0.201607	99.978000	94.630000	
0.000100	0.004384	0.203134	99.982000	94.610000	
0.000100	0.004686	0.202426	99.960000	94.620000	
0.000100	0.004629	0.200430	99.964000	94.670000	
0.000100	0.004631	0.201184	99.976000	94.680000	
0.000100	0.004634	0.204652	99.974000	94.520000	
0.000100	0.004620	0.200669	99.976000	94.600000	
0.000100	0.004528	0.201671	99.966000	94.700000	
0.000100	0.004395	0.201383	99.974000	94.690000	
0.000100	0.004582	0.201046	99.970000	94.640000	
0.000100	0.004539	0.199378	99.970000	94.640000	
0.000100	0.004389	0.201709	99.972000	94.700000	
0.000100	0.004483	0.202058	99.978000	94.600000	
0.000100	0.004820	0.198921	99.962000	94.640000	
0.000100	0.004850	0.200318	99.968000	94.680000	
0.000100	0.004433	0.201298	99.972000	94.630000	
0.000100	0.004509	0.200000	99.970000	94.610000	
0.000100	0.004883	0.200273	99.956000	94.570000	
0.000100	0.004373	0.201111	99.982000	94.560000	
0.000100	0.004591	0.200993	99.972000	94.510000	
0.000100	0.004533	0.201389	99.968000	94.660000	
0.000100	0.004590	0.199391	99.964000	94.680000	
0.000100	0.004603	0.204695	99.968000	94.460000	
0.000100	0.004579	0.200870	99.976000	94.620000	
0.000100	0.004417	0.199033	99.978000	94.660000	
0.000100	0.004966	0.201954	99.954000	94.710000	
0.000100	0.004676	0.203092	99.968000	94.540000	
0.000100	0.004955	0.201027	99.956000	94.620000	
0.000100	0.004532	0.199059	99.972000	94.530000	
0.000100	0.004320	0.201504	99.972000	94.630000	
0.000100	0.004320	0.200617	99.982000	94.640000	
0.000100	0.004652	0.200236	99.970000	94.600000	
0.000100	0.004324	0.202531	99.984000	94.580000	
0.000100	0.004293	0.200156	99.982000	94.700000	
0.000100	0.004480	0.201413	99.982000	94.640000	
0.000100	0.004173	0.202495	99.976000	94.690000	
0.000100	0.004538	0.202244	99.980000	94.630000	
0.000100	0.004321	0.202101	99.980000	94.570000	
0.000100	0.004528	0.202594	99.968000	94.540000	
