Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	0.013591	0.206665	99.790000	93.910000	
0.001000	0.013771	0.209030	99.790000	93.820000	
0.001000	0.013069	0.210909	99.816000	93.720000	
0.001000	0.013397	0.213112	99.796000	93.760000	
0.001000	0.013576	0.211383	99.782000	93.760000	
0.001000	0.012747	0.212687	99.804000	93.740000	
0.001000	0.012800	0.210318	99.800000	93.730000	
0.001000	0.012454	0.210557	99.802000	93.830000	
0.001000	0.012222	0.213778	99.820000	93.830000	
0.001000	0.012447	0.212349	99.814000	93.760000	
0.001000	0.012537	0.215423	99.802000	93.880000	
0.001000	0.012432	0.213526	99.814000	93.710000	
0.001000	0.011911	0.219703	99.790000	93.720000	
0.001000	0.011754	0.218238	99.820000	93.730000	
0.001000	0.011050	0.216308	99.866000	93.720000	
0.001000	0.011232	0.222626	99.824000	93.680000	
0.001000	0.011630	0.215780	99.832000	93.790000	
0.001000	0.011500	0.215388	99.822000	93.760000	
0.001000	0.010479	0.217615	99.870000	93.740000	
0.001000	0.011614	0.218306	99.822000	93.780000	
0.001000	0.011144	0.219248	99.838000	93.750000	
0.001000	0.010608	0.214508	99.836000	93.910000	
0.001000	0.010583	0.216763	99.870000	93.870000	
0.001000	0.010302	0.218818	99.866000	93.870000	
0.001000	0.009972	0.218778	99.864000	93.840000	
0.001000	0.010095	0.221787	99.874000	93.650000	
0.001000	0.010173	0.219249	99.868000	93.820000	
0.001000	0.009703	0.222658	99.876000	93.820000	
0.001000	0.009417	0.222120	99.882000	93.840000	
0.001000	0.009617	0.218902	99.888000	93.860000	
0.001000	0.009730	0.218514	99.864000	93.840000	
0.001000	0.009937	0.217909	99.870000	93.870000	
0.001000	0.010130	0.226225	99.862000	93.640000	
0.001000	0.009565	0.225947	99.866000	93.530000	
0.001000	0.009174	0.221188	99.892000	93.830000	
0.001000	0.008624	0.223844	99.898000	93.730000	
0.001000	0.008488	0.225729	99.896000	93.640000	
0.001000	0.009408	0.222352	99.870000	93.880000	
0.001000	0.008588	0.226552	99.914000	93.700000	
0.001000	0.008930	0.226247	99.898000	93.760000	
0.001000	0.008486	0.227281	99.910000	93.670000	
0.001000	0.008452	0.223055	99.912000	93.930000	
0.001000	0.008670	0.227125	99.892000	93.690000	
0.001000	0.007959	0.223431	99.926000	93.830000	
0.001000	0.008730	0.226806	99.872000	93.880000	
0.001000	0.008394	0.227397	99.898000	93.820000	
0.001000	0.008365	0.224506	99.912000	93.870000	
0.001000	0.008530	0.222014	99.894000	93.950000	
0.001000	0.007822	0.222985	99.922000	93.750000	
0.001000	0.008030	0.221587	99.912000	93.760000	
0.001000	0.008336	0.224667	99.898000	93.790000	
0.001000	0.008336	0.223983	99.906000	93.870000	
0.001000	0.007752	0.224622	99.922000	93.820000	
0.001000	0.008000	0.222344	99.910000	93.850000	
0.001000	0.008013	0.221927	99.908000	93.850000	
0.001000	0.007487	0.223939	99.940000	93.770000	
0.001000	0.007525	0.223102	99.936000	93.760000	
0.001000	0.008051	0.224906	99.910000	93.880000	
0.001000	0.007924	0.221238	99.910000	93.930000	
0.001000	0.007697	0.223153	99.914000	93.830000	
0.001000	0.007677	0.224891	99.906000	93.810000	
